,date,delegator_address,delegation,delegation_usd
194,2024-08-26,tori1tvgqvwsf2raywnpxrftul06qsrxwkwwz0que2j,770.657266,2.1
195,2024-08-26,tori1tvcd8welups8wwgj9jxqpt9027eyzatlh47vmd,2599.5,7.07
196,2024-08-26,tori1tdczlwff0edlrreemplxk538v0skg3fd22kawa,500.858626,1.36
197,2024-08-26,tori1t0ftq5c89xkyghfvk9faajdqqgj2ny85trvfkg,2783.955043,7.57
198,2024-08-26,tori1t03c0g7z4j7nugkn4ktjuvrqkrz92x5d98uz5w,595.0,1.62
199,2024-08-26,tori1tshwngxafaaetznslcppa8exqc0zhfr4xfla97,1626.130591,4.42
200,2024-08-26,tori1tj3jhe269ltdu3mnmuyd37r3yakct9s572633w,1394.589694,3.79
201,2024-08-26,tori1tnzs7qn5j22c0z8c8f6klg4l0nt0t9dgcl8cky,586.449948,1.59
202,2024-08-26,tori1tnnhrqpm8rxj7xja5jcu2vmlv2yxz5nagxe93e,5000.007406,13.6
203,2024-08-26,tori1tc2hll3wfhu247scwnvu6ppgrwgc6sjz9dr74r,1631.122715,4.44
204,2024-08-26,tori1tm3zueyaxtz78y0yqx38lyjk4fezpsypyzzrg8,2642.742058,7.19
205,2024-08-26,tori1tu46cysy699hzwu9yekdmxgkh4fac3nuekajvl,2112.114722,5.74
206,2024-08-26,tori1ta4fju044uz2zldn7yc0njmh96gtweymxegjt4,1313.966436,3.57
207,2024-08-26,tori1t7q483ht4et3cexxv0kaqd3z90hg7lv5amrrx6,520.0,1.41
208,2024-08-26,tori1vpzlwskzcvy60lasrwa5xepztfp95vsdvavtuq,450.0,1.22
209,2024-08-26,tori1vzjvrglwpjxa24gvcmhn7ptjpk6alfus3xu8fk,7667.858083,20.85
210,2024-08-26,tori1vrg6g8jncpyjn03f6gqnks27adjd2c2xq7wgqa,649.457313,1.77
211,2024-08-26,tori1v97agk4gkyytpphhymqxhh3aqvvra3vv0ethv8,20071.502003,54.58
212,2024-08-26,tori1vgem2mp89cpmxtnvjn3qy95n3ateswj0q7zdkj,3563.438543,9.69
213,2024-08-26,tori1vt66l0s92enprs95h96gjaa44yqzxpeusd6wqn,2136.178965,5.81
214,2024-08-26,tori1v0ehs85us8r54gjun5cm0yqau5a9h6cfaluaqj,2179.48,5.93
215,2024-08-26,tori1vss9v2rq0ggnnyn4ypu3dpu8djuuhveumzk5j8,500.0,1.36
216,2024-08-26,tori1v3fgacyt5f8lmguvrvtyjqqnpjmw2ncjmmeyfv,667.938473,1.82
217,2024-08-26,tori1v3nhv9wf8yapw0h3h3lryv5t5v7876tx2xy8g2,12732.950193,34.62
218,2024-08-26,tori1v3k7jzrxzj0rkjm99963nw6pssppqhfcmz7ndl,379.633761,1.03
219,2024-08-26,tori1v3um4h8ljp26frtjczzd0jse8gqhr82vvpgzwe,2278.0,6.19
220,2024-08-26,tori1vnfvs3qjrsavaqw6czcysh5v64sqjf48fgh0yu,2374.40043,6.46
221,2024-08-26,tori1v5s42qmh7zy8l0y3nnnf76kfkltfsvr7pgjyu6,41831.497055,113.74
222,2024-08-26,tori1vk0ck6x0wxhqw5jptdl5fz4c8v79cdl2877zql,484.924414,1.32
223,2024-08-26,tori1vemmttg4c0lsqwsdhrjc24ktaahfnh9h9hjtah,1867.149977,5.08
224,2024-08-26,tori1v6xnxukxgwhgujdue89qnzs4ad5x6rs9nsee59,2208.351254,6.0
225,2024-08-26,tori1vmx85r4h6s6x33wa53kyusracrq6r3nuhkxykr,2091.652126,5.69
226,2024-08-26,tori1vm8fy28ntwsalqf6gmguqf6qx8qtkwgcae7g9c,2000.099999,5.44
227,2024-08-26,tori1vudawl6m3cg8pxjkvvfru3mmk8vkkqqykcx2m0,1482.145958,4.03
228,2024-08-26,tori1vlxgrnzy5jcfa5qn32p75jh8rt5kzkkcw3fnfm,4244.087278,11.54
229,2024-08-26,tori1dzdz6hwegce4p00z58jnufklzdmfcr5mys5nk2,57062.836927,155.16
230,2024-08-26,tori1dyduggaqthztgm8tnk59flkeu3l3qvpzj9w997,15000.000836,40.79
231,2024-08-26,tori1dynfmng7pzmachw6v5nsnsgwttkmf0zckgyy9d,540.0,1.47
232,2024-08-26,tori1dx6lgrkf608agmdqx6lurpt86dq3x6l0m0lk3u,999.999999,2.72
233,2024-08-26,tori1dvmptl63e5tzze66sg0l72qe9s2wth7r43vpnx,2097.892349,5.7
234,2024-08-26,tori1dd7s79l4aghwssrnqagryj8ud38qmd9vd8kskw,6000.0,16.31
235,2024-08-26,tori1dw8sdxycp04pjxr036kl6gtsfxh05ykuyajepg,5179.379264,14.08
236,2024-08-26,tori1d0dgkpdudvvxq9h2hu2lnt6zkqqxy4wk2gkdjf,3033.2,8.25
237,2024-08-26,tori1d5ukx4wgp25p8rvfkceuf4dv03r2nnl8z0qw0k,1680.574841,4.57
238,2024-08-26,tori1d496c6hyj95vl0cluhfkwcl476fg7hp9ec93qv,50195.9,136.49
239,2024-08-26,tori1d6m9523kw0kp5c2auppx37t9vlu8fs8xpy6rwl,889.708303,2.42
240,2024-08-26,tori1dupkh3tl9lujlueqv25u457qnactm83k4ezult,2080.134281,5.66
241,2024-08-26,tori1wrqway4wv5k8m370t6mk2pg2sdmdvgk07uyrk4,1296.89,3.53
242,2024-08-26,tori1w822kk92dr398jd4rht4ap48kegfcl4r4vgksm,658.450311,1.79
243,2024-08-26,tori1w8j57u5wzdnk97ycd5ts0takdgvdkfscv0nu64,728.910491,1.98
244,2024-08-26,tori1w875kdjh3yxxdurrctu2ze7hjm8mdp9qyyas7q,639.504233,1.74
245,2024-08-26,tori1wf4kju2u4fcagyveg86az63cdfpncl5wkq7q3z,563.0,1.53
246,2024-08-26,tori1wd8jv3d540ge2896w9vfv3krl6xn9k77pnnpra,1000.0,2.72
247,2024-08-26,tori1wj55px2na5dv5x9pe9lpv3xlt2ge3z28supg8h,717.552204,1.95
248,2024-08-26,tori1w5svr8h6lc5xckaz9vwcuqhwuvu5gxh5khcdz6,3244.130064,8.82
249,2024-08-26,tori1w5jf6v8hmyvnarqlyzw0pct78nh5p4jzy3au5k,8866.150825,24.11
250,2024-08-26,tori1wkr3k57jqz4tg89uzknqtc5a539dcgjkhjm0v0,616.179291,1.68
251,2024-08-26,tori1wkg2l5mkuxn7sxewr95ns6qvyvwmyzxkn0vt7p,1723.249572,4.69
252,2024-08-26,tori1wk0qdv2kyuznmf9q9zar7hn3g4zxthqxzm8cgy,615.0,1.67
253,2024-08-26,tori1wh0evrrxrdlph6nl98v9z43555fufy2qvk7e2y,518.471221,1.41
254,2024-08-26,tori1whjay3z7ww5zzhydxpt8xffu587jh990kafmhe,100000.0,271.91
255,2024-08-26,tori1whagkrtckums8w670pqe5zykyscfsvequynkuk,9800.0,26.65
